danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.657,0.671,11,-7.502,1,0.0294,0.312,0.000137,0.151,0.938,107.025,audio_features,2QxfGJBvosEQvoaDJpIT6s,spotify:track:2QxfGJBvosEQvoaDJpIT6s,https://api.spotify.com/v1/tracks/2QxfGJBvosEQvoaDJpIT6s,https://api.spotify.com/v1/audio-analysis/2QxfGJBvosEQvoaDJpIT6s,212720,4
0.453,0.437,3,-10.023,1,0.0271,0.539,0.416,0.267,0.143,80.044,audio_features,2HZD4bT3igbIj8GD7OqOLH,spotify:track:2HZD4bT3igbIj8GD7OqOLH,https://api.spotify.com/v1/tracks/2HZD4bT3igbIj8GD7OqOLH,https://api.spotify.com/v1/audio-analysis/2HZD4bT3igbIj8GD7OqOLH,87225,4
0.685,0.61,0,-5.221,0,0.0439,0.323,0.0,0.102,0.323,94.384,audio_features,4mCf3vQf7z0Yseo0RxAi3V,spotify:track:4mCf3vQf7z0Yseo0RxAi3V,https://api.spotify.com/v1/tracks/4mCf3vQf7z0Yseo0RxAi3V,https://api.spotify.com/v1/audio-analysis/4mCf3vQf7z0Yseo0RxAi3V,186467,3
0.515,0.444,0,-8.847,0,0.0296,0.46,3.81e-05,0.1,0.692,145.9,audio_features,6kuqHs2ijp5D8tj0XokQQo,spotify:track:6kuqHs2ijp5D8tj0XokQQo,https://api.spotify.com/v1/tracks/6kuqHs2ijp5D8tj0XokQQo,https://api.spotify.com/v1/audio-analysis/6kuqHs2ijp5D8tj0XokQQo,231240,4
0.471,0.961,9,-3.277,1,0.104,0.00536,0.0,0.107,0.502,164.959,audio_features,1X8K1FqTRvOiVkTe3nihV1,spotify:track:1X8K1FqTRvOiVkTe3nihV1,https://api.spotify.com/v1/tracks/1X8K1FqTRvOiVkTe3nihV1,https://api.spotify.com/v1/audio-analysis/1X8K1FqTRvOiVkTe3nihV1,226396,4
0.531,0.759,11,-7.002,0,0.387,0.0706,0.0,0.318,0.304,175.89,audio_features,5vZCCUeBhHO4GHHu6zlrzf,spotify:track:5vZCCUeBhHO4GHHu6zlrzf,https://api.spotify.com/v1/tracks/5vZCCUeBhHO4GHHu6zlrzf,https://api.spotify.com/v1/audio-analysis/5vZCCUeBhHO4GHHu6zlrzf,357387,4
0.71,0.634,7,-7.025,1,0.0381,0.139,1.5e-05,0.434,0.394,107.009,audio_features,2upReikM2zi3kd0Nl2yaTM,spotify:track:2upReikM2zi3kd0Nl2yaTM,https://api.spotify.com/v1/tracks/2upReikM2zi3kd0Nl2yaTM,https://api.spotify.com/v1/audio-analysis/2upReikM2zi3kd0Nl2yaTM,245747,4
0.503,0.873,7,-6.708,1,0.0404,0.0438,0.0785,0.314,0.512,100.019,audio_features,1BBNIUejzy8mVkwIyPo92Z,spotify:track:1BBNIUejzy8mVkwIyPo92Z,https://api.spotify.com/v1/tracks/1BBNIUejzy8mVkwIyPo92Z,https://api.spotify.com/v1/audio-analysis/1BBNIUejzy8mVkwIyPo92Z,482827,4
0.407,0.949,5,-4.553,1,0.0848,2.76e-05,0.0387,0.263,0.208,134.917,audio_features,5upCi1uIRam5kkJ1f27PYn,spotify:track:5upCi1uIRam5kkJ1f27PYn,https://api.spotify.com/v1/tracks/5upCi1uIRam5kkJ1f27PYn,https://api.spotify.com/v1/audio-analysis/5upCi1uIRam5kkJ1f27PYn,469013,3
0.54,0.495,5,-6.386,1,0.0268,0.404,0.00011,0.124,0.338,70.997,audio_features,5FIb3CWPjub8C5Yu2IxzTj,spotify:track:5FIb3CWPjub8C5Yu2IxzTj,https://api.spotify.com/v1/tracks/5FIb3CWPjub8C5Yu2IxzTj,https://api.spotify.com/v1/audio-analysis/5FIb3CWPjub8C5Yu2IxzTj,197227,1
0.793,0.968,1,-1.457,1,0.12,0.086,2.72e-05,0.601,0.762,112.003,audio_features,1pl4ZbKDkBPcH37u2Qd2x1,spotify:track:1pl4ZbKDkBPcH37u2Qd2x1,https://api.spotify.com/v1/tracks/1pl4ZbKDkBPcH37u2Qd2x1,https://api.spotify.com/v1/audio-analysis/1pl4ZbKDkBPcH37u2Qd2x1,195587,4
0.66,0.753,7,-5.374,1,0.0901,0.0709,1.78e-06,0.0188,0.615,107.037,audio_features,3BiAsIUHeIC1u5wc0cMQux,spotify:track:3BiAsIUHeIC1u5wc0cMQux,https://api.spotify.com/v1/tracks/3BiAsIUHeIC1u5wc0cMQux,https://api.spotify.com/v1/audio-analysis/3BiAsIUHeIC1u5wc0cMQux,196784,4
0.421,0.8,2,-4.864,1,0.0332,0.000165,0.0204,0.135,0.236,99.015,audio_features,6FZcCu1dIF98rYBVhMbJYH,spotify:track:6FZcCu1dIF98rYBVhMbJYH,https://api.spotify.com/v1/tracks/6FZcCu1dIF98rYBVhMbJYH,https://api.spotify.com/v1/audio-analysis/6FZcCu1dIF98rYBVhMbJYH,326139,4
0.809,0.698,1,-6.525,0,0.173,0.0289,0.0,0.142,0.448,119.994,audio_features,2gsWiAyssTMQS31PJ2Ih1K,spotify:track:2gsWiAyssTMQS31PJ2Ih1K,https://api.spotify.com/v1/tracks/2gsWiAyssTMQS31PJ2Ih1K,https://api.spotify.com/v1/audio-analysis/2gsWiAyssTMQS31PJ2Ih1K,216480,4
0.532,0.944,0,-3.972,1,0.113,0.0124,3.84e-05,0.327,0.666,170.009,audio_features,2YBGP58bw7JcmpOlo4qNKn,spotify:track:2YBGP58bw7JcmpOlo4qNKn,https://api.spotify.com/v1/tracks/2YBGP58bw7JcmpOlo4qNKn,https://api.spotify.com/v1/audio-analysis/2YBGP58bw7JcmpOlo4qNKn,171445,4
0.652,0.323,6,-13.705,1,0.0304,0.676,0.00245,0.102,0.0753,114.038,audio_features,7hX4fFsdWflBXRg2t994R7,spotify:track:7hX4fFsdWflBXRg2t994R7,https://api.spotify.com/v1/tracks/7hX4fFsdWflBXRg2t994R7,https://api.spotify.com/v1/audio-analysis/7hX4fFsdWflBXRg2t994R7,340000,4
0.48,0.826,0,-4.602,1,0.0397,0.000797,1.01e-06,0.125,0.687,96.0,audio_features,3RRRDZig4RNJhVGfwwOOFZ,spotify:track:3RRRDZig4RNJhVGfwwOOFZ,https://api.spotify.com/v1/tracks/3RRRDZig4RNJhVGfwwOOFZ,https://api.spotify.com/v1/audio-analysis/3RRRDZig4RNJhVGfwwOOFZ,222053,4
0.241,0.306,6,-6.927,1,0.0337,0.774,0.0,0.149,0.261,173.978,audio_features,1iibFc2lpR7r0Y9FVktHeW,spotify:track:1iibFc2lpR7r0Y9FVktHeW,https://api.spotify.com/v1/tracks/1iibFc2lpR7r0Y9FVktHeW,https://api.spotify.com/v1/audio-analysis/1iibFc2lpR7r0Y9FVktHeW,214000,4
0.782,0.444,5,-7.081,1,0.0489,0.00904,0.0101,0.0887,0.882,104.975,audio_features,5L16tlSHNt93RiiRiCc8ya,spotify:track:5L16tlSHNt93RiiRiCc8ya,https://api.spotify.com/v1/tracks/5L16tlSHNt93RiiRiCc8ya,https://api.spotify.com/v1/audio-analysis/5L16tlSHNt93RiiRiCc8ya,202000,4
0.547,0.878,2,-4.224,1,0.0451,0.0638,7.08e-06,0.106,0.592,121.973,audio_features,5CXnIPD6rTjszYYQm6fY2P,spotify:track:5CXnIPD6rTjszYYQm6fY2P,https://api.spotify.com/v1/tracks/5CXnIPD6rTjszYYQm6fY2P,https://api.spotify.com/v1/audio-analysis/5CXnIPD6rTjszYYQm6fY2P,230587,4
0.624,0.668,0,-5.212,1,0.039,0.0463,0.00195,0.0694,0.569,150.142,audio_features,3l7mAAEUlVhDeTksZtW36i,spotify:track:3l7mAAEUlVhDeTksZtW36i,https://api.spotify.com/v1/tracks/3l7mAAEUlVhDeTksZtW36i,https://api.spotify.com/v1/audio-analysis/3l7mAAEUlVhDeTksZtW36i,203027,4
0.65,0.562,1,-6.732,0,0.0373,0.0251,5.8e-06,0.0878,0.646,114.658,audio_features,4VX09XM6ZDOlY9gRHAPrh4,spotify:track:4VX09XM6ZDOlY9gRHAPrh4,https://api.spotify.com/v1/tracks/4VX09XM6ZDOlY9gRHAPrh4,https://api.spotify.com/v1/audio-analysis/4VX09XM6ZDOlY9gRHAPrh4,174907,4
0.675,0.879,1,-4.98,0,0.1,0.131,0.0,0.0773,0.92,80.024,audio_features,28ZNLu9kNIbeF2F3tze3XB,spotify:track:28ZNLu9kNIbeF2F3tze3XB,https://api.spotify.com/v1/tracks/28ZNLu9kNIbeF2F3tze3XB,https://api.spotify.com/v1/audio-analysis/28ZNLu9kNIbeF2F3tze3XB,220131,4
0.795,0.982,6,-0.737,1,0.191,0.108,0.00811,0.526,0.533,159.982,audio_features,00k4IcdhoUtt3fBATrDyhh,spotify:track:00k4IcdhoUtt3fBATrDyhh,https://api.spotify.com/v1/tracks/00k4IcdhoUtt3fBATrDyhh,https://api.spotify.com/v1/audio-analysis/00k4IcdhoUtt3fBATrDyhh,206680,4
0.324,0.629,7,-8.242,1,0.0404,0.00361,0.046,0.221,0.36,142.674,audio_features,5lnsL7pCg0fQKcWnlkD1F0,spotify:track:5lnsL7pCg0fQKcWnlkD1F0,https://api.spotify.com/v1/tracks/5lnsL7pCg0fQKcWnlkD1F0,https://api.spotify.com/v1/audio-analysis/5lnsL7pCg0fQKcWnlkD1F0,320880,4
0.262,0.98,1,-3.033,1,0.488,0.00441,0.0,0.343,0.26,199.89,audio_features,2CQjad2nMvLOE25nKzfzTA,spotify:track:2CQjad2nMvLOE25nKzfzTA,https://api.spotify.com/v1/tracks/2CQjad2nMvLOE25nKzfzTA,https://api.spotify.com/v1/audio-analysis/2CQjad2nMvLOE25nKzfzTA,323213,4
0.625,0.831,1,-4.411,1,0.034,0.00121,3.34e-05,0.0937,0.622,128.017,audio_features,2bMRXm2YiHqEh4G2OhvYNa,spotify:track:2bMRXm2YiHqEh4G2OhvYNa,https://api.spotify.com/v1/tracks/2bMRXm2YiHqEh4G2OhvYNa,https://api.spotify.com/v1/audio-analysis/2bMRXm2YiHqEh4G2OhvYNa,187947,4
0.644,0.764,1,-7.939,1,0.0356,0.00495,0.0475,0.167,0.645,97.145,audio_features,6MmIHeykoPvLlZdXaj4YqV,spotify:track:6MmIHeykoPvLlZdXaj4YqV,https://api.spotify.com/v1/tracks/6MmIHeykoPvLlZdXaj4YqV,https://api.spotify.com/v1/audio-analysis/6MmIHeykoPvLlZdXaj4YqV,244397,4
0.532,0.609,0,-4.153,1,0.0413,0.0255,0.0,0.1,0.424,129.936,audio_features,1wwgo7Z0zFGsivQ4wPo0g8,spotify:track:1wwgo7Z0zFGsivQ4wPo0g8,https://api.spotify.com/v1/tracks/1wwgo7Z0zFGsivQ4wPo0g8,https://api.spotify.com/v1/audio-analysis/1wwgo7Z0zFGsivQ4wPo0g8,278715,4
0.461,0.782,7,-6.325,1,0.0423,0.115,0.000265,0.139,0.504,142.061,audio_features,6wjlMPQm8fnOUQ139ZIFUh,spotify:track:6wjlMPQm8fnOUQ139ZIFUh,https://api.spotify.com/v1/tracks/6wjlMPQm8fnOUQ139ZIFUh,https://api.spotify.com/v1/audio-analysis/6wjlMPQm8fnOUQ139ZIFUh,202880,4
0.669,0.584,1,-5.83,0,0.0682,0.0812,0.0,0.165,0.182,93.018,audio_features,53XKBenNVKE63wv2enGZ9O,spotify:track:53XKBenNVKE63wv2enGZ9O,https://api.spotify.com/v1/tracks/53XKBenNVKE63wv2enGZ9O,https://api.spotify.com/v1/audio-analysis/53XKBenNVKE63wv2enGZ9O,228053,4
0.725,0.668,5,-7.286,0,0.055,0.0932,2.33e-06,0.112,0.566,82.966,audio_features,35Dh5MnCUPLN3XyAVtQff3,spotify:track:35Dh5MnCUPLN3XyAVtQff3,https://api.spotify.com/v1/tracks/35Dh5MnCUPLN3XyAVtQff3,https://api.spotify.com/v1/audio-analysis/35Dh5MnCUPLN3XyAVtQff3,176787,4
0.482,0.946,9,-3.873,1,0.0657,0.00225,0.00901,0.124,0.396,144.03,audio_features,5WUmLhmNKeevq5N32KELl9,spotify:track:5WUmLhmNKeevq5N32KELl9,https://api.spotify.com/v1/tracks/5WUmLhmNKeevq5N32KELl9,https://api.spotify.com/v1/audio-analysis/5WUmLhmNKeevq5N32KELl9,190627,4
0.626,0.541,0,-7.615,1,0.0308,0.352,0.0,0.119,0.255,112.001,audio_features,03Dpt8Z4Zww4NGJb8503zb,spotify:track:03Dpt8Z4Zww4NGJb8503zb,https://api.spotify.com/v1/tracks/03Dpt8Z4Zww4NGJb8503zb,https://api.spotify.com/v1/audio-analysis/03Dpt8Z4Zww4NGJb8503zb,228916,4
0.553,0.738,0,-7.963,1,0.0457,0.213,0.0,0.339,0.759,138.602,audio_features,1udKn1oNKYQSQ9OmiIWCMu,spotify:track:1udKn1oNKYQSQ9OmiIWCMu,https://api.spotify.com/v1/tracks/1udKn1oNKYQSQ9OmiIWCMu,https://api.spotify.com/v1/audio-analysis/1udKn1oNKYQSQ9OmiIWCMu,125827,4
0.365,0.642,1,-5.707,1,0.0322,0.305,0.00443,0.0859,0.456,105.972,audio_features,3j25Sjmjg1zX1hqAmuUrk9,spotify:track:3j25Sjmjg1zX1hqAmuUrk9,https://api.spotify.com/v1/tracks/3j25Sjmjg1zX1hqAmuUrk9,https://api.spotify.com/v1/audio-analysis/3j25Sjmjg1zX1hqAmuUrk9,220606,4
0.648,0.814,7,-2.968,1,0.0487,0.0582,0.0,0.0799,0.354,99.989,audio_features,3Is1bUS1YtytSOfLk8892G,spotify:track:3Is1bUS1YtytSOfLk8892G,https://api.spotify.com/v1/tracks/3Is1bUS1YtytSOfLk8892G,https://api.spotify.com/v1/audio-analysis/3Is1bUS1YtytSOfLk8892G,276387,4
0.468,0.922,1,-3.748,0,0.054,0.000179,2.13e-06,0.211,0.355,153.828,audio_features,6kh90R2olnpMD8zhl79Gkd,spotify:track:6kh90R2olnpMD8zhl79Gkd,https://api.spotify.com/v1/tracks/6kh90R2olnpMD8zhl79Gkd,https://api.spotify.com/v1/audio-analysis/6kh90R2olnpMD8zhl79Gkd,215390,4
0.611,0.947,4,-1.538,0,0.0558,0.0282,0.0,0.303,0.564,105.94,audio_features,0TkwJ7TLLnnckRL3PkdPsU,spotify:track:0TkwJ7TLLnnckRL3PkdPsU,https://api.spotify.com/v1/tracks/0TkwJ7TLLnnckRL3PkdPsU,https://api.spotify.com/v1/audio-analysis/0TkwJ7TLLnnckRL3PkdPsU,228520,4
0.41,0.643,11,-5.934,0,0.0487,0.00942,7.99e-05,0.106,0.708,113.829,audio_features,4QWcCB52PfKlzx5K8iV7zh,spotify:track:4QWcCB52PfKlzx5K8iV7zh,https://api.spotify.com/v1/tracks/4QWcCB52PfKlzx5K8iV7zh,https://api.spotify.com/v1/audio-analysis/4QWcCB52PfKlzx5K8iV7zh,219387,4
0.762,0.498,8,-5.294,1,0.0481,0.161,9.55e-06,0.172,0.871,107.049,audio_features,1gB2IbSdMot7wOTbizuBuN,spotify:track:1gB2IbSdMot7wOTbizuBuN,https://api.spotify.com/v1/tracks/1gB2IbSdMot7wOTbizuBuN,https://api.spotify.com/v1/audio-analysis/1gB2IbSdMot7wOTbizuBuN,201787,4
0.695,0.856,5,-6.319,0,0.0424,0.00251,0.00569,0.365,0.787,120.063,audio_features,0vGcvtX02w7P8q6Yd256sK,spotify:track:0vGcvtX02w7P8q6Yd256sK,https://api.spotify.com/v1/tracks/0vGcvtX02w7P8q6Yd256sK,https://api.spotify.com/v1/audio-analysis/0vGcvtX02w7P8q6Yd256sK,197280,4
0.378,0.397,4,-13.03,0,0.0285,0.573,0.843,0.109,0.179,108.094,audio_features,6aGAR4ipsKmDTK9V1mewqC,spotify:track:6aGAR4ipsKmDTK9V1mewqC,https://api.spotify.com/v1/tracks/6aGAR4ipsKmDTK9V1mewqC,https://api.spotify.com/v1/audio-analysis/6aGAR4ipsKmDTK9V1mewqC,423533,4
0.277,0.996,2,-4.115,0,0.139,4.12e-05,0.479,0.192,0.167,186.222,audio_features,6H22gs5sa4qvm4HCC676oN,spotify:track:6H22gs5sa4qvm4HCC676oN,https://api.spotify.com/v1/tracks/6H22gs5sa4qvm4HCC676oN,https://api.spotify.com/v1/audio-analysis/6H22gs5sa4qvm4HCC676oN,192893,3
0.68,0.584,8,-6.009,0,0.291,0.0556,1.35e-05,0.113,0.659,187.952,audio_features,0FXkDghtNzvWLoB92pYMDF,spotify:track:0FXkDghtNzvWLoB92pYMDF,https://api.spotify.com/v1/tracks/0FXkDghtNzvWLoB92pYMDF,https://api.spotify.com/v1/audio-analysis/0FXkDghtNzvWLoB92pYMDF,205307,4
0.582,0.864,2,-4.195,1,0.0599,0.044,0.0,0.391,0.604,163.828,audio_features,3lWe1hQG68wL7Ul19UMc7H,spotify:track:3lWe1hQG68wL7Ul19UMc7H,https://api.spotify.com/v1/tracks/3lWe1hQG68wL7Ul19UMc7H,https://api.spotify.com/v1/audio-analysis/3lWe1hQG68wL7Ul19UMc7H,150973,4
0.552,0.449,0,-11.536,0,0.0312,0.719,0.119,0.284,0.437,80.886,audio_features,7eraqImLpg2dhoQwusew3C,spotify:track:7eraqImLpg2dhoQwusew3C,https://api.spotify.com/v1/tracks/7eraqImLpg2dhoQwusew3C,https://api.spotify.com/v1/audio-analysis/7eraqImLpg2dhoQwusew3C,296693,4
0.72,0.751,11,-7.69,0,0.194,0.391,0.00152,0.108,0.487,125.022,audio_features,0fRsAGSCbEjdSYM1U3NYx2,spotify:track:0fRsAGSCbEjdSYM1U3NYx2,https://api.spotify.com/v1/tracks/0fRsAGSCbEjdSYM1U3NYx2,https://api.spotify.com/v1/audio-analysis/0fRsAGSCbEjdSYM1U3NYx2,209480,4
0.461,0.85,8,-4.96,1,0.0555,0.183,1.47e-06,0.23,0.533,88.749,audio_features,1CwYev5CodD3BaBdf0Xggm,spotify:track:1CwYev5CodD3BaBdf0Xggm,https://api.spotify.com/v1/tracks/1CwYev5CodD3BaBdf0Xggm,https://api.spotify.com/v1/audio-analysis/1CwYev5CodD3BaBdf0Xggm,257893,4
0.544,0.557,7,-10.554,1,0.0765,0.217,0.000125,0.0771,0.105,87.97,audio_features,5lffpGkK5A4SAQdJSfTJso,spotify:track:5lffpGkK5A4SAQdJSfTJso,https://api.spotify.com/v1/tracks/5lffpGkK5A4SAQdJSfTJso,https://api.spotify.com/v1/audio-analysis/5lffpGkK5A4SAQdJSfTJso,326813,4
0.57,0.948,4,-2.806,0,0.139,0.000337,0.00762,0.376,0.634,173.997,audio_features,1u1bP69AszV4L0MsptCels,spotify:track:1u1bP69AszV4L0MsptCels,https://api.spotify.com/v1/tracks/1u1bP69AszV4L0MsptCels,https://api.spotify.com/v1/audio-analysis/1u1bP69AszV4L0MsptCels,269724,4
0.673,0.81,8,-3.793,1,0.36,0.0322,0.0,0.133,0.564,166.084,audio_features,3W3FVHEDetkiRkkGKDmdir,spotify:track:3W3FVHEDetkiRkkGKDmdir,https://api.spotify.com/v1/tracks/3W3FVHEDetkiRkkGKDmdir,https://api.spotify.com/v1/audio-analysis/3W3FVHEDetkiRkkGKDmdir,266325,4
0.496,0.97,6,-2.6,1,0.106,0.000714,0.000205,0.308,0.342,137.993,audio_features,1FD9KuknHjFvK4JuBVTGnv,spotify:track:1FD9KuknHjFvK4JuBVTGnv,https://api.spotify.com/v1/tracks/1FD9KuknHjFvK4JuBVTGnv,https://api.spotify.com/v1/audio-analysis/1FD9KuknHjFvK4JuBVTGnv,225093,4
0.611,0.723,1,-7.689,1,0.0355,0.00376,0.000264,0.0775,0.952,147.534,audio_features,2lgY84lJCAJNFcXkukOOPh,spotify:track:2lgY84lJCAJNFcXkukOOPh,https://api.spotify.com/v1/tracks/2lgY84lJCAJNFcXkukOOPh,https://api.spotify.com/v1/audio-analysis/2lgY84lJCAJNFcXkukOOPh,194356,4
0.469,0.475,6,-7.204,1,0.0505,0.363,0.0,0.0879,0.175,114.739,audio_features,3whsWlYoUP24JKlPxadkVg,spotify:track:3whsWlYoUP24JKlPxadkVg,https://api.spotify.com/v1/tracks/3whsWlYoUP24JKlPxadkVg,https://api.spotify.com/v1/audio-analysis/3whsWlYoUP24JKlPxadkVg,259453,4
0.389,0.532,4,-10.796,0,0.028,0.749,0.923,0.108,0.0637,68.462,audio_features,7MTDaY5oGjo4F8N5r7H8LT,spotify:track:7MTDaY5oGjo4F8N5r7H8LT,https://api.spotify.com/v1/tracks/7MTDaY5oGjo4F8N5r7H8LT,https://api.spotify.com/v1/audio-analysis/7MTDaY5oGjo4F8N5r7H8LT,166933,4
0.462,0.478,7,-8.16,1,0.0316,0.121,0.0,0.0655,0.183,109.948,audio_features,0un5QdMnuibGplkMHYorvg,spotify:track:0un5QdMnuibGplkMHYorvg,https://api.spotify.com/v1/tracks/0un5QdMnuibGplkMHYorvg,https://api.spotify.com/v1/audio-analysis/0un5QdMnuibGplkMHYorvg,302253,4
0.679,0.713,0,-6.024,1,0.0432,0.0891,0.0,0.185,0.422,114.083,audio_features,29QonORHg3jk91TBY48PdL,spotify:track:29QonORHg3jk91TBY48PdL,https://api.spotify.com/v1/tracks/29QonORHg3jk91TBY48PdL,https://api.spotify.com/v1/audio-analysis/29QonORHg3jk91TBY48PdL,236573,4
0.663,0.53,1,-9.763,1,0.0301,0.0886,0.0,0.154,0.269,109.003,audio_features,4QAXLB2Hkx3n7LbOFxD34h,spotify:track:4QAXLB2Hkx3n7LbOFxD34h,https://api.spotify.com/v1/tracks/4QAXLB2Hkx3n7LbOFxD34h,https://api.spotify.com/v1/audio-analysis/4QAXLB2Hkx3n7LbOFxD34h,207347,4
0.265,0.933,7,-3.832,1,0.079,2.42e-06,0.00296,0.377,0.45,174.603,audio_features,204l7VgvOLE7kTibWpOlHa,spotify:track:204l7VgvOLE7kTibWpOlHa,https://api.spotify.com/v1/tracks/204l7VgvOLE7kTibWpOlHa,https://api.spotify.com/v1/audio-analysis/204l7VgvOLE7kTibWpOlHa,108547,4
0.507,0.943,2,-5.516,1,0.0809,0.0241,0.0,0.317,0.837,176.024,audio_features,3f43dEkgDEcqo2aSD2BbTW,spotify:track:3f43dEkgDEcqo2aSD2BbTW,https://api.spotify.com/v1/tracks/3f43dEkgDEcqo2aSD2BbTW,https://api.spotify.com/v1/audio-analysis/3f43dEkgDEcqo2aSD2BbTW,179067,4
0.968,0.589,11,-7.808,1,0.255,0.0511,0.0,0.0731,0.268,129.993,audio_features,2qcG0nZ6S3zZV0UrkY5nFo,spotify:track:2qcG0nZ6S3zZV0UrkY5nFo,https://api.spotify.com/v1/tracks/2qcG0nZ6S3zZV0UrkY5nFo,https://api.spotify.com/v1/audio-analysis/2qcG0nZ6S3zZV0UrkY5nFo,262308,4
0.612,0.923,10,-7.872,0,0.044,0.0723,0.669,0.205,0.903,103.016,audio_features,3gFbOlhtxWy0U0pMtbUH4y,spotify:track:3gFbOlhtxWy0U0pMtbUH4y,https://api.spotify.com/v1/tracks/3gFbOlhtxWy0U0pMtbUH4y,https://api.spotify.com/v1/audio-analysis/3gFbOlhtxWy0U0pMtbUH4y,217433,4
0.517,0.666,0,-5.769,0,0.0335,0.000131,0.0174,0.107,0.155,110.906,audio_features,0xvw6FicVmR7Cnd2zy9F21,spotify:track:0xvw6FicVmR7Cnd2zy9F21,https://api.spotify.com/v1/tracks/0xvw6FicVmR7Cnd2zy9F21,https://api.spotify.com/v1/audio-analysis/0xvw6FicVmR7Cnd2zy9F21,234213,4
0.455,0.611,2,-5.687,1,0.0273,0.0137,0.0,0.188,0.414,148.915,audio_features,49s5BomxHz31fCn5UGnqJg,spotify:track:49s5BomxHz31fCn5UGnqJg,https://api.spotify.com/v1/tracks/49s5BomxHz31fCn5UGnqJg,https://api.spotify.com/v1/audio-analysis/49s5BomxHz31fCn5UGnqJg,200347,3
0.423,0.73,9,-5.566,1,0.032,0.00495,1.13e-05,0.238,0.66,205.972,audio_features,1soxUgYIZb1qx1c7o1Lc7z,spotify:track:1soxUgYIZb1qx1c7o1Lc7z,https://api.spotify.com/v1/tracks/1soxUgYIZb1qx1c7o1Lc7z,https://api.spotify.com/v1/audio-analysis/1soxUgYIZb1qx1c7o1Lc7z,254467,4
0.331,0.357,9,-7.627,1,0.0339,0.00167,1.42e-05,0.189,0.322,172.695,audio_features,093N3AMhUnOeE4wgNRsBOO,spotify:track:093N3AMhUnOeE4wgNRsBOO,https://api.spotify.com/v1/tracks/093N3AMhUnOeE4wgNRsBOO,https://api.spotify.com/v1/audio-analysis/093N3AMhUnOeE4wgNRsBOO,155507,3
0.504,0.709,2,-6.785,1,0.03,0.506,0.000106,0.335,0.715,91.428,audio_features,2WwKA2azNS4a4tnUUhEDb3,spotify:track:2WwKA2azNS4a4tnUUhEDb3,https://api.spotify.com/v1/tracks/2WwKA2azNS4a4tnUUhEDb3,https://api.spotify.com/v1/audio-analysis/2WwKA2azNS4a4tnUUhEDb3,171427,4
0.605,0.48,6,-9.199,0,0.0634,0.688,0.000733,0.162,0.332,135.927,audio_features,39ewtiQQA4yMwIDSM8ckP4,spotify:track:39ewtiQQA4yMwIDSM8ckP4,https://api.spotify.com/v1/tracks/39ewtiQQA4yMwIDSM8ckP4,https://api.spotify.com/v1/audio-analysis/39ewtiQQA4yMwIDSM8ckP4,160028,4
0.792,0.404,5,-8.987,0,0.0395,0.154,0.0297,0.0745,0.592,125.991,audio_features,6lKOHRFFbjNgx766UIraB4,spotify:track:6lKOHRFFbjNgx766UIraB4,https://api.spotify.com/v1/tracks/6lKOHRFFbjNgx766UIraB4,https://api.spotify.com/v1/audio-analysis/6lKOHRFFbjNgx766UIraB4,266710,4
0.315,0.9,5,-4.203,1,0.0602,2.44e-05,2.17e-05,0.0994,0.377,138.291,audio_features,6WKP6fErRPv24vmilJj7A8,spotify:track:6WKP6fErRPv24vmilJj7A8,https://api.spotify.com/v1/tracks/6WKP6fErRPv24vmilJj7A8,https://api.spotify.com/v1/audio-analysis/6WKP6fErRPv24vmilJj7A8,239853,4
0.659,0.291,2,-8.275,0,0.0348,0.405,0.0,0.0771,0.406,119.829,audio_features,4frLb7nWtsz2ymBE6k2GRP,spotify:track:4frLb7nWtsz2ymBE6k2GRP,https://api.spotify.com/v1/tracks/4frLb7nWtsz2ymBE6k2GRP,https://api.spotify.com/v1/audio-analysis/4frLb7nWtsz2ymBE6k2GRP,277680,3
0.582,0.819,9,-4.388,1,0.1,0.238,0.0,0.0831,0.876,138.083,audio_features,21p4jzdGHAcQgCpyRH3MjX,spotify:track:21p4jzdGHAcQgCpyRH3MjX,https://api.spotify.com/v1/tracks/21p4jzdGHAcQgCpyRH3MjX,https://api.spotify.com/v1/audio-analysis/21p4jzdGHAcQgCpyRH3MjX,211747,4
0.404,0.753,8,-2.986,0,0.0656,0.0649,0.0,0.281,0.207,150.147,audio_features,3AGawd3ZkLbYQlxe4nZIEK,spotify:track:3AGawd3ZkLbYQlxe4nZIEK,https://api.spotify.com/v1/tracks/3AGawd3ZkLbYQlxe4nZIEK,https://api.spotify.com/v1/audio-analysis/3AGawd3ZkLbYQlxe4nZIEK,302520,4
0.68,0.942,9,-4.208,1,0.0631,0.175,0.0013,0.117,0.647,123.976,audio_features,5s7xgzXtmY4gMjeSlgisjy,spotify:track:5s7xgzXtmY4gMjeSlgisjy,https://api.spotify.com/v1/tracks/5s7xgzXtmY4gMjeSlgisjy,https://api.spotify.com/v1/audio-analysis/5s7xgzXtmY4gMjeSlgisjy,229813,4
