danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.857,0.841,11,-2.839,1,0.103,0.34,0.0,0.161,0.74,112.023,audio_features,44ut2KJnt0HQMnUaMlDv9W,spotify:track:44ut2KJnt0HQMnUaMlDv9W,https://api.spotify.com/v1/tracks/44ut2KJnt0HQMnUaMlDv9W,https://api.spotify.com/v1/audio-analysis/44ut2KJnt0HQMnUaMlDv9W,194440,3
0.577,0.657,5,-5.881,0,0.224,0.179,0.0,0.615,0.624,81.952,audio_features,5LLc3Nn2FCLJXvNJ4a2UxS,spotify:track:5LLc3Nn2FCLJXvNJ4a2UxS,https://api.spotify.com/v1/tracks/5LLc3Nn2FCLJXvNJ4a2UxS,https://api.spotify.com/v1/audio-analysis/5LLc3Nn2FCLJXvNJ4a2UxS,212347,4
0.622,0.872,10,-4.028,1,0.0625,0.00714,0.0,0.289,0.384,131.047,audio_features,7hnh7DltoklYQ09hoJPJqq,spotify:track:7hnh7DltoklYQ09hoJPJqq,https://api.spotify.com/v1/tracks/7hnh7DltoklYQ09hoJPJqq,https://api.spotify.com/v1/audio-analysis/7hnh7DltoklYQ09hoJPJqq,216560,4
0.628,0.823,8,-6.531,0,0.028,0.495,2.8e-05,0.0768,0.41,111.609,audio_features,6jHKCWp15grCREpx7arDix,spotify:track:6jHKCWp15grCREpx7arDix,https://api.spotify.com/v1/tracks/6jHKCWp15grCREpx7arDix,https://api.spotify.com/v1/audio-analysis/6jHKCWp15grCREpx7arDix,214867,4
0.444,0.979,7,-5.409,1,0.166,1.99e-05,0.00112,0.425,0.136,151.999,audio_features,6faKQnSrAnVWk1dhYY8dXL,spotify:track:6faKQnSrAnVWk1dhYY8dXL,https://api.spotify.com/v1/tracks/6faKQnSrAnVWk1dhYY8dXL,https://api.spotify.com/v1/audio-analysis/6faKQnSrAnVWk1dhYY8dXL,240120,4
0.582,0.828,11,-5.499,0,0.0627,0.00865,0.0,0.138,0.33,122.599,audio_features,0Me9ke0ZcvSkCePpgMiTvU,spotify:track:0Me9ke0ZcvSkCePpgMiTvU,https://api.spotify.com/v1/tracks/0Me9ke0ZcvSkCePpgMiTvU,https://api.spotify.com/v1/audio-analysis/0Me9ke0ZcvSkCePpgMiTvU,217747,4
0.276,0.979,9,-3.989,0,0.121,0.00906,0.0,0.748,0.458,173.241,audio_features,7BaBbodpGKbFiaGspTWFA8,spotify:track:7BaBbodpGKbFiaGspTWFA8,https://api.spotify.com/v1/tracks/7BaBbodpGKbFiaGspTWFA8,https://api.spotify.com/v1/audio-analysis/7BaBbodpGKbFiaGspTWFA8,196951,4
0.591,0.829,10,-8.398,0,0.0341,0.044,0.00214,0.131,0.626,113.797,audio_features,6ooxzFS76CKSy4eVF5jiSM,spotify:track:6ooxzFS76CKSy4eVF5jiSM,https://api.spotify.com/v1/tracks/6ooxzFS76CKSy4eVF5jiSM,https://api.spotify.com/v1/audio-analysis/6ooxzFS76CKSy4eVF5jiSM,242493,4
0.261,0.979,1,-3.652,0,0.0966,0.000176,0.122,0.113,0.64,183.718,audio_features,4kXHIm097G3CemN3PzcpgL,spotify:track:4kXHIm097G3CemN3PzcpgL,https://api.spotify.com/v1/tracks/4kXHIm097G3CemN3PzcpgL,https://api.spotify.com/v1/audio-analysis/4kXHIm097G3CemN3PzcpgL,218120,4
0.464,0.513,9,-7.683,1,0.0284,0.702,0.000115,0.174,0.308,117.935,audio_features,7e6b9qDllAbLtEYHo7Stch,spotify:track:7e6b9qDllAbLtEYHo7Stch,https://api.spotify.com/v1/tracks/7e6b9qDllAbLtEYHo7Stch,https://api.spotify.com/v1/audio-analysis/7e6b9qDllAbLtEYHo7Stch,252200,3
0.345,0.841,4,-5.183,1,0.0581,0.053,0.000893,0.415,0.283,158.177,audio_features,5XnpN0KZ3bAW6ZnunEZAJ4,spotify:track:5XnpN0KZ3bAW6ZnunEZAJ4,https://api.spotify.com/v1/tracks/5XnpN0KZ3bAW6ZnunEZAJ4,https://api.spotify.com/v1/audio-analysis/5XnpN0KZ3bAW6ZnunEZAJ4,230053,4
0.689,0.316,9,-8.453,1,0.044,0.182,0.000146,0.146,0.284,76.177,audio_features,6KBHhQROmJLgxHxQ7dRIvZ,spotify:track:6KBHhQROmJLgxHxQ7dRIvZ,https://api.spotify.com/v1/tracks/6KBHhQROmJLgxHxQ7dRIvZ,https://api.spotify.com/v1/audio-analysis/6KBHhQROmJLgxHxQ7dRIvZ,191693,4
0.527,0.437,5,-11.761,1,0.0344,0.815,0.00168,0.0969,0.358,114.034,audio_features,3GWZX3YtldXCdSQqrzGgV5,spotify:track:3GWZX3YtldXCdSQqrzGgV5,https://api.spotify.com/v1/tracks/3GWZX3YtldXCdSQqrzGgV5,https://api.spotify.com/v1/audio-analysis/3GWZX3YtldXCdSQqrzGgV5,328013,4
0.527,0.513,5,-4.752,1,0.0286,0.485,0.0,0.105,0.505,105.698,audio_features,0IzFHW1WZeSryMYGwSSFgW,spotify:track:0IzFHW1WZeSryMYGwSSFgW,https://api.spotify.com/v1/tracks/0IzFHW1WZeSryMYGwSSFgW,https://api.spotify.com/v1/audio-analysis/0IzFHW1WZeSryMYGwSSFgW,116467,4
0.769,0.791,9,-9.258,0,0.453,0.0158,5.99e-05,0.0605,0.276,127.949,audio_features,25jQEpK1jTQ2GR6NJQJIX3,spotify:track:25jQEpK1jTQ2GR6NJQJIX3,https://api.spotify.com/v1/tracks/25jQEpK1jTQ2GR6NJQJIX3,https://api.spotify.com/v1/audio-analysis/25jQEpK1jTQ2GR6NJQJIX3,200853,4
0.405,0.17,10,-12.186,1,0.0294,0.768,1.34e-05,0.116,0.258,131.529,audio_features,4Bv90RtlaqwzQc1luRc2mS,spotify:track:4Bv90RtlaqwzQc1luRc2mS,https://api.spotify.com/v1/tracks/4Bv90RtlaqwzQc1luRc2mS,https://api.spotify.com/v1/audio-analysis/4Bv90RtlaqwzQc1luRc2mS,211733,4
0.643,0.363,11,-13.126,1,0.0274,0.812,0.000264,0.171,0.258,125.796,audio_features,2Ei5auE9kCmwKB2JZtKPKO,spotify:track:2Ei5auE9kCmwKB2JZtKPKO,https://api.spotify.com/v1/tracks/2Ei5auE9kCmwKB2JZtKPKO,https://api.spotify.com/v1/audio-analysis/2Ei5auE9kCmwKB2JZtKPKO,229107,4
0.225,0.716,6,-6.131,1,0.0669,0.215,2.87e-05,0.0986,0.136,153.274,audio_features,5s4sjLD7BUMrRvwFLSDUUC,spotify:track:5s4sjLD7BUMrRvwFLSDUUC,https://api.spotify.com/v1/tracks/5s4sjLD7BUMrRvwFLSDUUC,https://api.spotify.com/v1/audio-analysis/5s4sjLD7BUMrRvwFLSDUUC,305787,0
0.661,0.238,10,-15.009,1,0.0351,0.848,0.425,0.119,0.25,130.072,audio_features,2IiTwdHSVziXImBhRzMUEE,spotify:track:2IiTwdHSVziXImBhRzMUEE,https://api.spotify.com/v1/tracks/2IiTwdHSVziXImBhRzMUEE,https://api.spotify.com/v1/audio-analysis/2IiTwdHSVziXImBhRzMUEE,284347,4
0.447,0.466,9,-5.609,0,0.0272,0.623,1.65e-05,0.135,0.413,147.249,audio_features,3AUUbyL5s60ZxJa7JOFovi,spotify:track:3AUUbyL5s60ZxJa7JOFovi,https://api.spotify.com/v1/tracks/3AUUbyL5s60ZxJa7JOFovi,https://api.spotify.com/v1/audio-analysis/3AUUbyL5s60ZxJa7JOFovi,191000,3
0.487,0.961,4,-4.139,1,0.132,0.0415,1.14e-06,0.553,0.324,170.005,audio_features,7iDZarSpVJR8FhGPaz3r3Q,spotify:track:7iDZarSpVJR8FhGPaz3r3Q,https://api.spotify.com/v1/tracks/7iDZarSpVJR8FhGPaz3r3Q,https://api.spotify.com/v1/audio-analysis/7iDZarSpVJR8FhGPaz3r3Q,231680,4
0.513,0.647,1,-5.269,1,0.0273,0.0415,0.0,0.131,0.332,136.044,audio_features,5AdFiDqYP1E0OwXyUt9UGI,spotify:track:5AdFiDqYP1E0OwXyUt9UGI,https://api.spotify.com/v1/tracks/5AdFiDqYP1E0OwXyUt9UGI,https://api.spotify.com/v1/audio-analysis/5AdFiDqYP1E0OwXyUt9UGI,231573,4
0.519,0.869,11,-7.125,0,0.191,0.00259,0.0,0.065,0.688,127.036,audio_features,0Usx33tKh2s7UNmUG30RVo,spotify:track:0Usx33tKh2s7UNmUG30RVo,https://api.spotify.com/v1/tracks/0Usx33tKh2s7UNmUG30RVo,https://api.spotify.com/v1/audio-analysis/0Usx33tKh2s7UNmUG30RVo,202253,4
0.654,0.876,0,-5.81,1,0.0299,0.00303,0.542,0.271,0.842,129.06,audio_features,7vqlCrhL35KJoid95ASGuX,spotify:track:7vqlCrhL35KJoid95ASGuX,https://api.spotify.com/v1/tracks/7vqlCrhL35KJoid95ASGuX,https://api.spotify.com/v1/audio-analysis/7vqlCrhL35KJoid95ASGuX,139427,4
0.624,0.832,4,-5.768,1,0.0388,0.000672,1.65e-05,0.0865,0.634,130.022,audio_features,6DFSZaAm4oZnubBdTa3Z95,spotify:track:6DFSZaAm4oZnubBdTa3Z95,https://api.spotify.com/v1/tracks/6DFSZaAm4oZnubBdTa3Z95,https://api.spotify.com/v1/audio-analysis/6DFSZaAm4oZnubBdTa3Z95,220526,4
0.539,0.465,7,-6.071,1,0.0268,0.21,0.0,0.304,0.259,130.626,audio_features,5oP3saXdfl3ZWyiRNA0o5c,spotify:track:5oP3saXdfl3ZWyiRNA0o5c,https://api.spotify.com/v1/tracks/5oP3saXdfl3ZWyiRNA0o5c,https://api.spotify.com/v1/audio-analysis/5oP3saXdfl3ZWyiRNA0o5c,240987,4
0.307,0.711,10,-5.306,1,0.0337,0.0248,0.336,0.624,0.503,171.818,audio_features,2sBgjOUBaTVwkfnWGQLt4D,spotify:track:2sBgjOUBaTVwkfnWGQLt4D,https://api.spotify.com/v1/tracks/2sBgjOUBaTVwkfnWGQLt4D,https://api.spotify.com/v1/audio-analysis/2sBgjOUBaTVwkfnWGQLt4D,208973,4
0.57,0.561,2,-6.01,1,0.0236,0.0654,0.0,0.262,0.679,77.016,audio_features,64uABgGALb8QGy7MSmn1Ri,spotify:track:64uABgGALb8QGy7MSmn1Ri,https://api.spotify.com/v1/tracks/64uABgGALb8QGy7MSmn1Ri,https://api.spotify.com/v1/audio-analysis/64uABgGALb8QGy7MSmn1Ri,281333,4
0.543,0.576,8,-11.614,1,0.0244,0.125,0.0215,0.117,0.696,95.952,audio_features,3YBpr57JOMpSiXPUTO5RtW,spotify:track:3YBpr57JOMpSiXPUTO5RtW,https://api.spotify.com/v1/tracks/3YBpr57JOMpSiXPUTO5RtW,https://api.spotify.com/v1/audio-analysis/3YBpr57JOMpSiXPUTO5RtW,188040,4
0.256,0.358,3,-6.281,1,0.0325,0.838,0.0013,0.115,0.126,139.671,audio_features,35sb2Hfff2gnCQN5bDVsyk,spotify:track:35sb2Hfff2gnCQN5bDVsyk,https://api.spotify.com/v1/tracks/35sb2Hfff2gnCQN5bDVsyk,https://api.spotify.com/v1/audio-analysis/35sb2Hfff2gnCQN5bDVsyk,284920,4
0.518,0.968,6,-3.106,1,0.178,0.00349,1.7e-06,0.353,0.826,154.068,audio_features,0E70YerfAQ1gbc6f7P2qdC,spotify:track:0E70YerfAQ1gbc6f7P2qdC,https://api.spotify.com/v1/tracks/0E70YerfAQ1gbc6f7P2qdC,https://api.spotify.com/v1/audio-analysis/0E70YerfAQ1gbc6f7P2qdC,115480,4
0.27,0.8,10,-5.453,1,0.0505,2.4e-05,0.964,0.312,0.277,135.547,audio_features,5LpKx6KOMOgF4clG1woCYC,spotify:track:5LpKx6KOMOgF4clG1woCYC,https://api.spotify.com/v1/tracks/5LpKx6KOMOgF4clG1woCYC,https://api.spotify.com/v1/audio-analysis/5LpKx6KOMOgF4clG1woCYC,232653,4
0.557,0.876,4,-5.576,0,0.0387,0.363,0.137,0.118,0.761,147.037,audio_features,1L8sWxvxrJ5x3v7PWSNNuK,spotify:track:1L8sWxvxrJ5x3v7PWSNNuK,https://api.spotify.com/v1/tracks/1L8sWxvxrJ5x3v7PWSNNuK,https://api.spotify.com/v1/audio-analysis/1L8sWxvxrJ5x3v7PWSNNuK,203107,4
0.421,0.896,5,-5.696,0,0.103,0.000174,0.039,0.323,0.169,174.065,audio_features,5ami95W9OOWQPwrBb5tud5,spotify:track:5ami95W9OOWQPwrBb5tud5,https://api.spotify.com/v1/tracks/5ami95W9OOWQPwrBb5tud5,https://api.spotify.com/v1/audio-analysis/5ami95W9OOWQPwrBb5tud5,304107,4
0.47,0.788,7,-5.135,1,0.0323,0.0295,0.0,0.183,0.536,89.967,audio_features,4MexpMAGPojvT828df4ElL,spotify:track:4MexpMAGPojvT828df4ElL,https://api.spotify.com/v1/tracks/4MexpMAGPojvT828df4ElL,https://api.spotify.com/v1/audio-analysis/4MexpMAGPojvT828df4ElL,246787,4
0.494,0.771,1,-4.309,1,0.0626,0.0649,0.0,0.11,0.371,136.053,audio_features,027269uzraETHuoG6aMs6a,spotify:track:027269uzraETHuoG6aMs6a,https://api.spotify.com/v1/tracks/027269uzraETHuoG6aMs6a,https://api.spotify.com/v1/audio-analysis/027269uzraETHuoG6aMs6a,228440,4
0.594,0.868,0,-4.217,1,0.0436,0.124,0.000206,0.227,0.938,81.993,audio_features,6V8CF6an6nI76LIe2JGtSH,spotify:track:6V8CF6an6nI76LIe2JGtSH,https://api.spotify.com/v1/tracks/6V8CF6an6nI76LIe2JGtSH,https://api.spotify.com/v1/audio-analysis/6V8CF6an6nI76LIe2JGtSH,182588,4
0.653,0.826,2,-5.352,1,0.0315,0.0353,0.0,0.193,0.669,122.055,audio_features,7M68YTelBnT9P1eO1idOOs,spotify:track:7M68YTelBnT9P1eO1idOOs,https://api.spotify.com/v1/tracks/7M68YTelBnT9P1eO1idOOs,https://api.spotify.com/v1/audio-analysis/7M68YTelBnT9P1eO1idOOs,212648,4
0.586,0.774,10,-3.883,0,0.261,0.255,0.0,0.137,0.651,78.712,audio_features,1m6FkAtWVloxIRHKl7pBDP,spotify:track:1m6FkAtWVloxIRHKl7pBDP,https://api.spotify.com/v1/tracks/1m6FkAtWVloxIRHKl7pBDP,https://api.spotify.com/v1/audio-analysis/1m6FkAtWVloxIRHKl7pBDP,202960,4
0.444,0.974,5,-4.041,0,0.114,0.000119,1.64e-05,0.233,0.306,127.102,audio_features,4lhqal0Hq63U2wETCeBdG1,spotify:track:4lhqal0Hq63U2wETCeBdG1,https://api.spotify.com/v1/tracks/4lhqal0Hq63U2wETCeBdG1,https://api.spotify.com/v1/audio-analysis/4lhqal0Hq63U2wETCeBdG1,206707,4
0.628,0.456,0,-9.571,1,0.0329,0.928,0.000183,0.0989,0.338,132.01,audio_features,5eD7R7QUwEYOD4hQmidcu6,spotify:track:5eD7R7QUwEYOD4hQmidcu6,https://api.spotify.com/v1/tracks/5eD7R7QUwEYOD4hQmidcu6,https://api.spotify.com/v1/audio-analysis/5eD7R7QUwEYOD4hQmidcu6,240547,4
0.348,0.717,4,-5.634,1,0.0882,0.311,0.0,0.0786,0.28,66.21,audio_features,07rhyW77lp2bGv8EQoZy6k,spotify:track:07rhyW77lp2bGv8EQoZy6k,https://api.spotify.com/v1/tracks/07rhyW77lp2bGv8EQoZy6k,https://api.spotify.com/v1/audio-analysis/07rhyW77lp2bGv8EQoZy6k,416778,4
0.597,0.784,6,-8.15,1,0.0858,0.109,0.00777,0.0523,0.9,164.056,audio_features,2m1mYan1nvOMORlb12q2Y9,spotify:track:2m1mYan1nvOMORlb12q2Y9,https://api.spotify.com/v1/tracks/2m1mYan1nvOMORlb12q2Y9,https://api.spotify.com/v1/audio-analysis/2m1mYan1nvOMORlb12q2Y9,242747,4
0.342,0.644,0,-6.899,1,0.0315,0.00159,0.031,0.111,0.351,134.161,audio_features,2bcFSUlKVCSMeuPEaMzKvs,spotify:track:2bcFSUlKVCSMeuPEaMzKvs,https://api.spotify.com/v1/tracks/2bcFSUlKVCSMeuPEaMzKvs,https://api.spotify.com/v1/audio-analysis/2bcFSUlKVCSMeuPEaMzKvs,269027,3
0.468,0.955,11,-2.126,1,0.058,5.93e-05,8.81e-06,0.112,0.905,75.041,audio_features,4YpQBiuKrUIZ6pC2q6LNaR,spotify:track:4YpQBiuKrUIZ6pC2q6LNaR,https://api.spotify.com/v1/tracks/4YpQBiuKrUIZ6pC2q6LNaR,https://api.spotify.com/v1/audio-analysis/4YpQBiuKrUIZ6pC2q6LNaR,208253,4
0.693,0.918,2,-3.84,1,0.228,0.089,0.0,0.164,0.874,156.018,audio_features,3NTUFvYGrsU16Dhmyz1UEt,spotify:track:3NTUFvYGrsU16Dhmyz1UEt,https://api.spotify.com/v1/tracks/3NTUFvYGrsU16Dhmyz1UEt,https://api.spotify.com/v1/audio-analysis/3NTUFvYGrsU16Dhmyz1UEt,173265,4
0.503,0.603,9,-8.26,1,0.0354,0.257,0.0,0.168,0.459,178.057,audio_features,39ndhdKnXD9hgiknOybQLb,spotify:track:39ndhdKnXD9hgiknOybQLb,https://api.spotify.com/v1/tracks/39ndhdKnXD9hgiknOybQLb,https://api.spotify.com/v1/audio-analysis/39ndhdKnXD9hgiknOybQLb,346773,4
0.731,0.734,4,-5.117,0,0.0696,0.0101,0.000173,0.121,0.905,130.1,audio_features,6Clu03DDUBmjwTGA9hUm0Y,spotify:track:6Clu03DDUBmjwTGA9hUm0Y,https://api.spotify.com/v1/tracks/6Clu03DDUBmjwTGA9hUm0Y,https://api.spotify.com/v1/audio-analysis/6Clu03DDUBmjwTGA9hUm0Y,264946,4
0.902,0.805,6,-5.003,1,0.0468,0.0748,0.0823,0.0914,0.745,124.985,audio_features,37dYAkMa4lzRCH6kDbMT1L,spotify:track:37dYAkMa4lzRCH6kDbMT1L,https://api.spotify.com/v1/tracks/37dYAkMa4lzRCH6kDbMT1L,https://api.spotify.com/v1/audio-analysis/37dYAkMa4lzRCH6kDbMT1L,157438,4
0.534,0.942,2,-5.127,0,0.0498,0.000306,0.000558,0.172,0.434,126.028,audio_features,4481FMe9L5gn9HNYkkgJ69,spotify:track:4481FMe9L5gn9HNYkkgJ69,https://api.spotify.com/v1/tracks/4481FMe9L5gn9HNYkkgJ69,https://api.spotify.com/v1/audio-analysis/4481FMe9L5gn9HNYkkgJ69,192160,4
0.736,0.817,8,-4.9,1,0.0407,0.00987,0.00167,0.117,0.653,119.95,audio_features,3LUWWox8YYykohBbHUrrxd,spotify:track:3LUWWox8YYykohBbHUrrxd,https://api.spotify.com/v1/tracks/3LUWWox8YYykohBbHUrrxd,https://api.spotify.com/v1/audio-analysis/3LUWWox8YYykohBbHUrrxd,204760,4
0.353,0.412,10,-9.196,1,0.0287,0.383,0.0,0.104,0.34,149.769,audio_features,0iGJBtUH4hYVpZ3yjJvnHF,spotify:track:0iGJBtUH4hYVpZ3yjJvnHF,https://api.spotify.com/v1/tracks/0iGJBtUH4hYVpZ3yjJvnHF,https://api.spotify.com/v1/audio-analysis/0iGJBtUH4hYVpZ3yjJvnHF,251080,4
0.454,0.903,2,-5.327,1,0.0378,7.74e-05,0.0,0.398,0.238,158.043,audio_features,5tfWke6QVkYYqA1HRXRrZ1,spotify:track:5tfWke6QVkYYqA1HRXRrZ1,https://api.spotify.com/v1/tracks/5tfWke6QVkYYqA1HRXRrZ1,https://api.spotify.com/v1/audio-analysis/5tfWke6QVkYYqA1HRXRrZ1,233907,4
0.569,0.657,8,-7.206,1,0.0273,0.0797,0.0238,0.104,0.488,120.697,audio_features,3GgA0KZ3AMu8SInRmB1pmo,spotify:track:3GgA0KZ3AMu8SInRmB1pmo,https://api.spotify.com/v1/tracks/3GgA0KZ3AMu8SInRmB1pmo,https://api.spotify.com/v1/audio-analysis/3GgA0KZ3AMu8SInRmB1pmo,301400,4
0.73,0.937,11,-2.677,1,0.0357,0.0234,0.0,0.11,0.97,139.973,audio_features,5P1iRXtaRtASsCyt69EH9F,spotify:track:5P1iRXtaRtASsCyt69EH9F,https://api.spotify.com/v1/tracks/5P1iRXtaRtASsCyt69EH9F,https://api.spotify.com/v1/audio-analysis/5P1iRXtaRtASsCyt69EH9F,197360,4
0.784,0.916,7,-3.669,0,0.0477,0.025,0.0,0.162,0.718,125.959,audio_features,7wnsCOZcKxjTruxZ2tJveY,spotify:track:7wnsCOZcKxjTruxZ2tJveY,https://api.spotify.com/v1/tracks/7wnsCOZcKxjTruxZ2tJveY,https://api.spotify.com/v1/audio-analysis/7wnsCOZcKxjTruxZ2tJveY,224082,4
0.686,0.637,7,-7.129,0,0.0363,0.0582,1.66e-06,0.111,0.308,124.015,audio_features,5uRj69iBz7aFhHLzIzf4PD,spotify:track:5uRj69iBz7aFhHLzIzf4PD,https://api.spotify.com/v1/tracks/5uRj69iBz7aFhHLzIzf4PD,https://api.spotify.com/v1/audio-analysis/5uRj69iBz7aFhHLzIzf4PD,260533,4
0.544,0.81,5,-5.691,1,0.0282,0.0359,0.342,0.112,0.205,130.031,audio_features,48vescLyHKDtizrHZhHTb9,spotify:track:48vescLyHKDtizrHZhHTb9,https://api.spotify.com/v1/tracks/48vescLyHKDtizrHZhHTb9,https://api.spotify.com/v1/audio-analysis/48vescLyHKDtizrHZhHTb9,285440,4
0.366,0.291,0,-9.705,1,0.029,0.637,0.00248,0.132,0.167,133.73,audio_features,4cNfZCXVYqv8ROJ05LSOcl,spotify:track:4cNfZCXVYqv8ROJ05LSOcl,https://api.spotify.com/v1/tracks/4cNfZCXVYqv8ROJ05LSOcl,https://api.spotify.com/v1/audio-analysis/4cNfZCXVYqv8ROJ05LSOcl,269227,3
0.456,0.702,3,-8.957,1,0.0351,0.0763,0.00168,0.0914,0.289,125.979,audio_features,35uvFjZWknhCYKkL9DbUFO,spotify:track:35uvFjZWknhCYKkL9DbUFO,https://api.spotify.com/v1/tracks/35uvFjZWknhCYKkL9DbUFO,https://api.spotify.com/v1/audio-analysis/35uvFjZWknhCYKkL9DbUFO,287947,4
0.593,0.896,9,-4.372,0,0.029,0.0307,0.0,0.0837,0.546,89.973,audio_features,2veHXv7uHAqVaa251aVJjh,spotify:track:2veHXv7uHAqVaa251aVJjh,https://api.spotify.com/v1/tracks/2veHXv7uHAqVaa251aVJjh,https://api.spotify.com/v1/audio-analysis/2veHXv7uHAqVaa251aVJjh,272933,4
0.521,0.532,0,-6.878,0,0.0268,0.188,0.0,0.143,0.156,124.879,audio_features,0gOzVttapajilgTP4f32xs,spotify:track:0gOzVttapajilgTP4f32xs,https://api.spotify.com/v1/tracks/0gOzVttapajilgTP4f32xs,https://api.spotify.com/v1/audio-analysis/0gOzVttapajilgTP4f32xs,266947,3
0.567,0.946,2,-3.973,0,0.0935,0.00267,0.0,0.0567,0.699,94.985,audio_features,0jqblvsI9LBY4irmLVqqEO,spotify:track:0jqblvsI9LBY4irmLVqqEO,https://api.spotify.com/v1/tracks/0jqblvsI9LBY4irmLVqqEO,https://api.spotify.com/v1/audio-analysis/0jqblvsI9LBY4irmLVqqEO,245573,4
0.645,0.777,2,-7.235,1,0.0418,0.00644,0.00402,0.119,0.331,88.457,audio_features,0UrOVYrslIYSaHF8hQg7s8,spotify:track:0UrOVYrslIYSaHF8hQg7s8,https://api.spotify.com/v1/tracks/0UrOVYrslIYSaHF8hQg7s8,https://api.spotify.com/v1/audio-analysis/0UrOVYrslIYSaHF8hQg7s8,215507,4
0.492,0.618,7,-5.71,1,0.0284,0.0158,0.0196,0.387,0.631,90.901,audio_features,7K89YBfukxKcrm4hOVKQpk,spotify:track:7K89YBfukxKcrm4hOVKQpk,https://api.spotify.com/v1/tracks/7K89YBfukxKcrm4hOVKQpk,https://api.spotify.com/v1/audio-analysis/7K89YBfukxKcrm4hOVKQpk,247319,4
0.422,0.923,8,-3.504,1,0.103,4.25e-05,0.328,0.418,0.535,152.015,audio_features,2NakapiJVH4YULWTS0rxoN,spotify:track:2NakapiJVH4YULWTS0rxoN,https://api.spotify.com/v1/tracks/2NakapiJVH4YULWTS0rxoN,https://api.spotify.com/v1/audio-analysis/2NakapiJVH4YULWTS0rxoN,181493,4
0.595,0.894,7,-4.132,1,0.0588,0.000403,0.00731,0.336,0.329,121.034,audio_features,7fv6wqJX3Mnu7z1dj7i0Ca,spotify:track:7fv6wqJX3Mnu7z1dj7i0Ca,https://api.spotify.com/v1/tracks/7fv6wqJX3Mnu7z1dj7i0Ca,https://api.spotify.com/v1/audio-analysis/7fv6wqJX3Mnu7z1dj7i0Ca,239720,4
0.811,0.758,7,-5.638,1,0.0277,0.0773,0.000187,0.0768,0.736,130.028,audio_features,7GCG0HlYPoBEoWZrjjx2Yk,spotify:track:7GCG0HlYPoBEoWZrjjx2Yk,https://api.spotify.com/v1/tracks/7GCG0HlYPoBEoWZrjjx2Yk,https://api.spotify.com/v1/audio-analysis/7GCG0HlYPoBEoWZrjjx2Yk,195453,4
0.632,0.784,2,-7.457,1,0.0393,0.000157,3.6e-05,0.037,0.278,100.019,audio_features,52vS7mJ0a70Z4uRCfl8SjH,spotify:track:52vS7mJ0a70Z4uRCfl8SjH,https://api.spotify.com/v1/tracks/52vS7mJ0a70Z4uRCfl8SjH,https://api.spotify.com/v1/audio-analysis/52vS7mJ0a70Z4uRCfl8SjH,203344,4
0.432,0.769,9,-5.82,1,0.0429,0.329,0.0,0.115,0.445,153.032,audio_features,5FAhExNmUJaD5sXhEqBSXp,spotify:track:5FAhExNmUJaD5sXhEqBSXp,https://api.spotify.com/v1/tracks/5FAhExNmUJaD5sXhEqBSXp,https://api.spotify.com/v1/audio-analysis/5FAhExNmUJaD5sXhEqBSXp,227267,4
0.55,0.496,4,-10.12,1,0.144,0.659,1.15e-06,0.106,0.543,153.275,audio_features,6bdDMSGOpu4u2AT4rarSDc,spotify:track:6bdDMSGOpu4u2AT4rarSDc,https://api.spotify.com/v1/tracks/6bdDMSGOpu4u2AT4rarSDc,https://api.spotify.com/v1/audio-analysis/6bdDMSGOpu4u2AT4rarSDc,214573,4
0.585,0.656,1,-6.262,0,0.0301,0.107,3.16e-05,0.0996,0.292,135.642,audio_features,1jtDXlUuV0o2oLHDU3Ll3Y,spotify:track:1jtDXlUuV0o2oLHDU3Ll3Y,https://api.spotify.com/v1/tracks/1jtDXlUuV0o2oLHDU3Ll3Y,https://api.spotify.com/v1/audio-analysis/1jtDXlUuV0o2oLHDU3Ll3Y,277668,4
0.288,0.259,0,-9.53,1,0.0344,0.61,0.00662,0.477,0.196,133.105,audio_features,5UMIdbOceWV4g7UV64pefT,spotify:track:5UMIdbOceWV4g7UV64pefT,https://api.spotify.com/v1/tracks/5UMIdbOceWV4g7UV64pefT,https://api.spotify.com/v1/audio-analysis/5UMIdbOceWV4g7UV64pefT,295813,4
0.458,0.0987,9,-16.021,0,0.0376,0.948,0.00954,0.109,0.349,139.987,audio_features,2CTOa3CEBts3p1NyTVLTXU,spotify:track:2CTOa3CEBts3p1NyTVLTXU,https://api.spotify.com/v1/tracks/2CTOa3CEBts3p1NyTVLTXU,https://api.spotify.com/v1/audio-analysis/2CTOa3CEBts3p1NyTVLTXU,247123,3
0.7,0.322,3,-7.668,1,0.0582,0.856,0.0,0.323,0.335,124.078,audio_features,2HwrMuqSNHG9CNcJ1dZWwA,spotify:track:2HwrMuqSNHG9CNcJ1dZWwA,https://api.spotify.com/v1/tracks/2HwrMuqSNHG9CNcJ1dZWwA,https://api.spotify.com/v1/audio-analysis/2HwrMuqSNHG9CNcJ1dZWwA,164040,4
